# ----------------------------------------
# All Web Site Data
# Export Metrics (Filter U.S.A.)
# 20150101-20170731
# ----------------------------------------

Year,Country ISO Code,Page,Page Title,New Users,Unique Pageviews,Pageviews
2016,DZ,/whitman-2016/,"Whitman’s Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",5,9,9
2016,EE,/how-writers-write-fiction-2016,How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,5,17,20
2016,EG,/how-writers-write-fiction-2016/exercises/39741,"Assignment 1: Voice and Identity, Description - How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd",5,14,15
2016,ES,/how-writers-write-fiction-2016/,How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,5,5,6
2016,FI,/whitman-2016,"Whitman’s Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",5,7,7
2016,FR,/how-writers-write-fiction-2016/lecture_pages/847386,How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,5,52,66
2016,FR,/how-writers-write-fiction-2016#.V-zTcUqnZwk.facebook,How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,5,5,5
2016,FR,/whitman-2016/oe/,"Whitman's Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",5,25,25
2016,FR,/whitman-2016/oe/,"Whitman’s Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",5,11,11
2016,GB,/how-writers-write-fiction-2016/lecture_pages/847386,How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,5,318,458
2016,GB,/how-writers-write-fiction-2016/users/my_account,How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,5,90,105
2016,GB,/whitman-2016/lecture_pages/843351,"Whitman's Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",5,65,87
2016,GE,/flash-write-2016,#Flashwrite Teen Poetry MOOC | The University of Iowa | NovoEd,5,16,22
2016,GR,/how-writers-write-fiction-2016/home,Elizabeth's Home | How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,5,10,11
2016,HK,/whitman-2016/home/terms,"Whitman’s Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",5,7,7
2016,IE,/how-writers-write-fiction-2016/announcements/,How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,5,110,122
2016,IE,/whitman-2016,"Whitman’s Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",5,27,27
2016,IE,/whitman-2016/home/terms,"Whitman’s Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",5,16,20
2016,IN,/flash-write-2016?referral_token=NL031616,#Flashwrite Teen Poetry MOOC | The University of Iowa | NovoEd,5,5,5
2016,IN,/how-writers-write-fiction-2015,"Whitman’s Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",5,6,6
2016,IN,/how-writers-write-fiction-2015/announcements/,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,5,20,21
2016,IN,/how-writers-write-fiction-2016/announcements/,How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,5,264,294
2016,IN,/how-writers-write-fiction-2016/lecture_pages/846073,How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,5,203,278
2016,IN,/users/sign_in?class=flash-write-2016,#Flashwrite Teen Poetry MOOC - Sign In | NovoEd,5,16,22
2016,IS,/how-writers-write-fiction-2016,How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,5,7,9
2016,IT,/whitman-2016/home,"Massimo's Home | Whitman's Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",5,86,106
2016,KE,/whitman-2016,"Whitman’s Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",5,7,7
2016,KG,/how-writers-write-fiction-2016,How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,5,7,7
2016,KH,/how-writers-write-fiction-2015,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,5,5,6
2016,KN,/how-writers-write-fiction-2016,How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,5,7,9
2016,KW,/how-writers-write-fiction-2015,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,5,6,9
2016,LV,/whitman-2016,"Whitman’s Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",5,7,9
2016,MA,/flash-write-2016/home/terms,#Flashwrite Teen Poetry MOOC | The University of Iowa | NovoEd,5,11,12
2016,MA,/users/sign_in?class=flash-write-2016,#Flashwrite Teen Poetry MOOC - Sign In | NovoEd,5,9,12
2016,MA,/whitman-2016/,"Whitman’s Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",5,5,6
2016,MX,/whitman-2016,"Whitman’s Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",5,9,9
2016,MX,/whitman-2016/home/terms,"Whitman’s Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",5,11,11
2016,MY,/whitman-2016/lecture_pages/843345,"Whitman's Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",5,7,12
2016,NI,/how-writers-write-fiction-2016,How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,5,6,6
2016,NL,/how-writers-write-fiction-2015/home,Jelle's Home | How Writers Write Fiction 2015 | The University of Iowa | NovoEd,5,9,9
2016,NL,/how-writers-write-fiction-2016/home,Andrea's Home | How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,5,5,10
2016,NL,/whitman-2016,"Whitman’s Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",5,10,14
2016,NL,/whitman-2016/home,"Oene's Home | Whitman’s Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",5,14,16
2016,NL,/whitman-2016/lecture_pages/842255,"Whitman’s Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",5,36,56
2016,NO,/whitman-2016/,"Whitman’s Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",5,6,7
2016,NZ,/how-writers-write-fiction-2016/lecture_pages/847380,How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,5,199,268
2016,NZ,/how-writers-write-fiction-2016#.V-eYf4NJ3Pc.facebook,How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,5,5,5
2016,NZ,/iowa-sandbox/home,Mooc's Home | #Flashwrite: Demo Site | The University of Iowa | NovoEd,5,6,7
2016,NZ,/users/sign_in,#Flashwrite Teen Poetry MOOC - Sign In | NovoEd,5,21,29
2016,OM,/how-writers-write-fiction-2016,How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,5,5,5
2016,OM,/whitman-2016,"Whitman’s Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",5,11,12
2016,PA,/whitman-2016/,"Whitman’s Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",5,16,17
2016,PE,/how-writers-write-fiction-2015,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,5,7,10
2016,PE,/whitman-2016/,"Whitman’s Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",5,9,9
2016,PH,/how-writers-write-fiction-2016/lecture_pages/847386,How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,5,21,24
2016,PH,/how-writers-write-fiction-2016/oe/#!/teams/151301/profile,How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,5,11,22
2016,PH,/how-writers-write-fiction-2016#!/.V-_EnfS-xiw.facebook,How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,5,14,14
2016,PH,/whitman-2016/home/terms,"Whitman’s Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",5,15,17
2016,PH,/whitman-2016/statement_template#.V-sKFPxLV_M.facebook,"Whitman's Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",5,9,9
2016,PK,/how-writers-write-fiction-2016/announcements/,How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,5,151,161
2016,PK,/whitman-2016/home/terms,"Whitman’s Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",5,19,25
2016,PS,/how-writers-write-fiction-2016,How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,5,6,9
2016,RO,/whitman-2016,"Whitman’s Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",5,5,6
2016,RS,/whitman-2016/,"Whitman’s Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",5,9,11
2016,RU,/how-writers-write-fiction-2016/home,Julia's Home | How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,5,12,20
2016,RU,/how-writers-write-fiction-2016/lecture_pages/845715,How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,5,76,95
2016,RU,/users/sign_in,#Flashwrite Teen Poetry MOOC - Sign In | NovoEd,5,26,36
2016,RU,/whitman-2016/announcements/,"Whitman’s Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",5,14,14
2016,SA,/whitman-2016/,"Whitman’s Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",5,6,11
2016,SE,/how-writers-write-fiction-2016/lecture_pages/847385,How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,5,35,41
2016,SG,/how-writers-write-fiction-2016/lecture_pages/845715,How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,5,156,187
2016,SN,/how-writers-write-fiction-2016,How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,5,7,10
2016,TH,/whitman-2016/home,"Kit's Home | Whitman's Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",5,7,17
2016,TT,/how-writers-write-fiction-2016/lecture_pages/845715,How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,5,32,42
2016,TW,/how-writers-write-fiction-2015,How Writers Write Fiction 2015 | The University of Iowa | NovoEd,5,6,7
2016,UA,/whitman-2016/,"Whitman’s Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",5,5,5
2016,ZA,/how-writers-write-fiction-2016/lecture_pages/847380,How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,5,97,141
2016,ZA,/whitman-2016,"Whitman's Civil War: Writing and Imaging Loss, Death, and Disaster | The University of Iowa | NovoEd",5,14,15
2016,ZZ,/how-writers-write-fiction-2016/home,Fin's Home | How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,5,6,10
2016,ZZ,/how-writers-write-fiction-2016/home,GE's Home | How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,5,6,15
2017,AE,/https://app.novoed.com/#!/courses/poetry-and-plays-2017/lecture_pages/858469,Power of the Pen: Identities and Social Issues in Poetry and Plays | NovoEd,5,12,30
2017,AE,/https://app.novoed.com/#!/courses/poetry-and-plays-2017/lecture_pages/860430,Power of the Pen: Identities and Social Issues in Poetry and Plays | NovoEd,5,21,27
2017,AF,/https://app.novoed.com/#!/courses/fiction-and-nonfiction-2017/home,Power of the Pen: Identities and Social Issues in Fiction and Nonfiction | NovoEd,5,25,46
2017,AG,/fiction-and-nonfiction-2017,Power of the Pen: Identities and Social Issues in Fiction and Nonfiction | The University of Iowa | NovoEd,5,16,22
2017,AU,/https://app.novoed.com/#!/courses/fiction-and-nonfiction-2017/discussions?topicId=58139&filterOption=all&sortOrder=trending,Power of the Pen: Identities and Social Issues in Fiction and Nonfiction | NovoEd,5,70,86
2017,AU,/https://app.novoed.com/#!/courses/fiction-and-nonfiction-2017/lecture_pages/856753,Power of the Pen: Identities and Social Issues in Fiction and Nonfiction | NovoEd,5,181,268
2017,BB,/poetry-and-plays-2017/,Power of the Pen: Identities and Social Issues in Poetry and Plays | The University of Iowa | NovoEd,5,5,10
2017,BE,/poetry-and-plays-2017,Power of the Pen: Identities and Social Issues in Poetry and Plays | The University of Iowa | NovoEd,5,11,15
2017,BM,/poetry-and-plays-2017,Power of the Pen: Identities and Social Issues in Poetry and Plays | The University of Iowa | NovoEd,5,9,12
2017,BR,/https://app.novoed.com/#!/courses/poetry-and-plays-2017/lecture_pages/858469,Power of the Pen: Identities and Social Issues in Poetry and Plays | NovoEd,5,24,46
2017,BS,/fiction-and-nonfiction-2017,Power of the Pen: Identities and Social Issues in Fiction and Nonfiction | The University of Iowa | NovoEd,5,7,11
2017,BW,/https://app.novoed.com/#!/courses/poetry-and-plays-2017/lecture_pages/858469,Power of the Pen: Identities and Social Issues in Poetry and Plays | NovoEd,5,15,22
2017,BY,/fiction-and-nonfiction-2017,Power of the Pen: Identities and Social Issues in Fiction and Nonfiction | The University of Iowa | NovoEd,5,5,5
2017,CA,/how-writers-write-fiction-2016/home,A.'s Home | How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,5,6,6
2017,CA,/https://app.novoed.com/#!/courses/fiction-and-nonfiction-2017/courses/fiction-and-nonfiction-2017/reports/578101,Power of the Pen: Identities and Social Issues in Fiction and Nonfiction | NovoEd,5,5,5
2017,CA,/https://app.novoed.com/#!/courses/fiction-and-nonfiction-2017/discussions?topicId=58259&filterOption=all&sortOrder=recent,Power of the Pen: Identities and Social Issues in Fiction and Nonfiction | NovoEd,5,79,105
2017,CA,/https://app.novoed.com/#!/courses/fiction-and-nonfiction-2017/lecture_pages/856402,Power of the Pen: Identities and Social Issues in Fiction and Nonfiction | NovoEd,5,327,491
2017,CA,/https://app.novoed.com/#!/courses/poetry-and-plays-2017/lecture_pages/862477,Power of the Pen: Identities and Social Issues in Poetry and Plays | NovoEd,5,41,52
2017,CZ,/how-writers-write-fiction-2016,How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,5,6,6
2017,EG,/https://app.novoed.com/#!/courses/fiction-and-nonfiction-2017/lecture_pages/856271,Power of the Pen: Identities and Social Issues in Fiction and Nonfiction | NovoEd,5,74,103
2017,ES,/how-writers-write-fiction-2016,How Writers Write Fiction 2016: Storied Women | The University of Iowa | NovoEd,5,6,6
2017,ES,/https://app.novoed.com/#!/courses/fiction-and-nonfiction-2017/lecture_pages/856271,Power of the Pen: Identities and Social Issues in Fiction and Nonfiction | NovoEd,5,120,201
2017,ET,/https://app.novoed.com/#!/courses/fiction-and-nonfiction-2017/lecture_pages/858067,Power of the Pen: Identities and Social Issues in Fiction and Nonfiction | NovoEd,5,26,46
2017,ET,/https://app.novoed.com/#!/courses/poetry-and-plays-2017/home,Power of the Pen: Identities and Social Issues in Poetry and Plays | NovoEd,5,40,95
2017,GB,/https://app.novoed.com/#!/courses/fiction-and-nonfiction-2017/discussions?topicId=58259&filterOption=all&sortOrder=recent,Power of the Pen: Identities and Social Issues in Fiction and Nonfiction | NovoEd,5,74,123
2017,GB,/https://app.novoed.com/#!/courses/fiction-and-nonfiction-2017/lecture_pages/856400,Power of the Pen: Identities and Social Issues in Fiction and Nonfiction | NovoEd,5,438,647
2017,GB,/https://app.novoed.com/#!/courses/poetry-and-plays-2017/lecture_pages/860434,Power of the Pen: Identities and Social Issues in Poetry and Plays | NovoEd,5,110,229
2017,GH,/https://app.novoed.com/#!/courses/fiction-and-nonfiction-2017/lecture_pages/856471,Power of the Pen: Identities and Social Issues in Fiction and Nonfiction | NovoEd,5,41,52
2017,GR,/https://app.novoed.com/#!/courses/fiction-and-nonfiction-2017/home,Power of the Pen: Identities and Social Issues in Fiction and Nonfiction | NovoEd,5,358,586
2017,HN,/fiction-and-nonfiction-2017,Power of the Pen: Identities and Social Issues in Fiction and Nonfiction | The University of Iowa | NovoEd,5,5,9
2017,ID,/https://app.novoed.com/#!/courses/fiction-and-nonfiction-2017/lecture_pages/856276,Power of the Pen: Identities and Social Issues in Fiction and Nonfiction | NovoEd,5,49,89
2017,IE,/https://app.novoed.com/#!/courses/fiction-and-nonfiction-2017/lecture_pages/856271,Power of the Pen: Identities and Social Issues in Fiction and Nonfiction | NovoEd,5,130,264
2017,IL,/poetry-and-plays-2017/,Power of the Pen: Identities and Social Issues in Poetry and Plays | The University of Iowa | NovoEd,5,11,11
2017,IN,/fiction-and-nonfiction-2017/users/my_account,Power of the Pen: Identities and Social Issues in Fiction and Nonfiction | The University of Iowa | NovoEd,5,101,112
2017,IN,/https://app.novoed.com/#!/courses/fiction-and-nonfiction-2017/discussions?topicId=58259&filterOption=all&sortOrder=recent,Power of the Pen: Identities and Social Issues in Fiction and Nonfiction | NovoEd,5,85,105
